ID,Time_real,Time_pred_class,Time_real_class,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken_min,Peak_flag,region,region_city,avg_time_by_region_city,distance_km,long_distance,vehicle_condition_binary,prep_time,Restaurant_name_real,Restaurant_lat_real,Restaurant_lon_real,Delivery_lat_real,Delivery_lon_real,max_class,max_before_class,max_after_class
0x23b5 ,33.0,3.0,3.0,0.0,0.0,0.0,0.0,0.9990272243332988,0.0009727756667009,0.0,0.0,0.0,RANCHIRES13DEL01 ,36,4.0,2022-03-11,2022-03-11 15:35:00,2022-03-11 15:45:00,Sandstorms,Medium ,Meal ,motorcycle ,1.0,No ,Metropolitian ,33.0,1,ranchi,ranchi_Metropolitian ,27.371773750686437,6.037116126732456,0,1,10.0,The Reef Rooftop Restaurant,23.3655328,85.3438771,23.41788563826443,85.32742238046266,{3.0: 0.9990272243332988},{2.5: 0.0},{3.5: 0.0009727756667009}
0x7a6 ,15.0,1.5,1.5,0.3142064551865742,0.5505565759577603,0.0685047502123254,0.0633395581108455,0.0031555915669778,0.0002370689655172,0.0,0.0,0.0,SURRES06DEL01 ,27,4.8,2022-03-25,2022-03-25 17:40:00,2022-03-25 17:45:00,Sunny,Medium ,Meal ,scooter ,1.0,No ,Urban ,15.0,1,surat,surat_Urban ,23.008595988538683,10.641103649666686,1,1,5.0,Levvel 5 Restaurant & Levvel 5 Delicacy (Ready To Eat),21.1860371,72.79435409999999,21.11172304115293,72.85932040639133,{1.5: 0.5505565759577603},{1.0: 0.3142064551865742},{2.0: 0.0685047502123254}
0x7da3 ,48.0,5.0,4.5,0.0,0.0,5.558643690939411e-06,0.0,5.102371527343935e-05,0.0028387725755932,0.254607419749447,0.2728901842004637,0.4696070411155317,PUNERES17DEL02 ,33,4.6,2022-03-18,2022-03-18 19:10:00,2022-03-18 19:15:00,Fog,Jam ,Snack ,motorcycle ,1.0,No ,Metropolitian ,48.0,1,pune,pune_Metropolitian ,27.299866131191433,19.91643253383936,1,0,5.0,Cafe Goodluck,18.5173131,73.8414923,18.670090338871866,73.94117863482758,{5.0: 0.4696070411155317},{4.5: 0.2728901842004637},{}
0x2dba ,26.0,2.0,2.5,0.0020832181690602,0.0061493184739904,0.6847775071924495,0.3065607919150406,0.00042916424946,0.0,0.0,0.0,0.0,MYSRES02DEL01 ,35,4.9,2022-04-03,2022-04-03 08:15:00,2022-04-03 08:20:00,Sandstorms,Low ,Drinks ,scooter ,1.0,No ,Urban ,26.0,0,mysuru,mysuru_Urban ,21.95176848874598,1.5545625412407005,0,1,5.0,The Old House,12.2995764,76.6424693,12.296215715822024,76.65634529477606,{2.0: 0.6847775071924495},{1.5: 0.0061493184739904},{2.5: 0.3065607919150406}
0x8c75 ,41.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0332666797310919,0.1877242212949688,0.4150696700527339,0.1736734504213911,0.1902659784998152,INDORES15DEL02 ,30,4.4,2022-03-06,2022-03-06 20:45:00,2022-03-06 20:55:00,Windy,Jam ,Meal ,motorcycle ,2.0,No ,Metropolitian ,41.0,1,indore,indore_Metropolitian ,27.04366812227074,12.098761963862447,1,0,10.0,Indore Kitchen,22.752761,75.883601,22.737546545846364,75.76695795307737,{4.0: 0.4150696700527339},{3.5: 0.1877242212949688},{4.5: 0.1736734504213911}
0x4629 ,28.0,2.0,2.5,0.0127435377441199,0.3162085536306643,0.3579368518572508,0.3123653774295855,0.0002844059509282,0.0003807904900668,8.048289738430584e-05,0.0,0.0,JAPRES02DEL03 ,28,4.9,2022-03-20,2022-03-20 19:20:00,2022-03-20 19:35:00,Stormy,Jam ,Drinks ,scooter ,1.0,No ,Urban ,28.0,1,jaipur,jaipur_Urban ,24.03595206391478,20.85154468962371,1,1,15.0,Sura - Cocktails & Cuisine,26.9162084,75.7958993,26.80137679057587,75.96212912407319,{2.0: 0.3579368518572508},{1.5: 0.3162085536306643},{2.5: 0.3123653774295855}
0x7e89 ,22.0,2.5,2.0,0.0006125939849624,0.0014895676691729,0.3974576723032905,0.5586941507444595,0.0216960078004353,0.0177746154260325,0.0022753920716473,0.0,0.0,COIMBRES07DEL02 ,25,4.6,2022-03-04,2022-03-04 22:50:00,2022-03-04 23:05:00,Cloudy,Low ,Drinks ,electric_scooter ,1.0,No ,Metropolitian ,22.0,1,coimbatore,coimbatore_Metropolitian ,27.304291287386217,20.25510293833981,1,1,15.0,Lord of The Drinks Coimbatore,11.0212929,76.99822569999999,11.141921354671023,77.13770280997775,{2.5: 0.5586941507444595},{2.0: 0.3974576723032905},{3.0: 0.0216960078004353}
0xc24f ,43.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0005167487914031,0.0161252664300583,0.2774871488721573,0.2939456664811338,0.4119251694252477,KNPRES09DEL03 ,35,4.8,2022-02-16,2022-02-16 19:55:00,2022-02-16 20:10:00,Windy,Jam ,Buffet ,motorcycle ,2.0,Yes ,Metropolitian ,43.0,1,kanpur,kanpur_Metropolitian ,27.486486486486488,13.428939356135642,1,0,15.0,Dadi ki Rasoi,26.4670623,80.30841989999999,26.507611290843325,80.18148899810012,{5.0: 0.4119251694252477},{4.5: 0.2939456664811338},{}
0xe074 ,33.0,2.0,3.0,0.0,0.0006349206349206,0.4679910276345216,0.3659052326840606,0.1649708310617988,0.0004979879846989,0.0,0.0,0.0,ALHRES14DEL02 ,31,4.1,2022-02-13,2022-02-13 08:55:00,2022-02-13 09:00:00,Windy,Low ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,33.0,0,prayagraj,prayagraj_Metropolitian ,28.66747572815534,2.9961369047359456,0,0,5.0,Mata Ji Ki Rasoi Pure Veg Unlimited Buffet Restaurant,25.4487039,81.83245629999999,25.475698882130025,81.8306295429718,{2.0: 0.4679910276345216},{1.5: 0.0006349206349206},{2.5: 0.3659052326840606}
0x63a5 ,18.0,2.5,1.5,0.1039554758994701,0.2602737136725135,0.2697001100206819,0.3635911859798058,0.0021114542947711,0.0003680601327578,0.0,0.0,0.0,CHENRES15DEL01 ,22,4.9,2022-03-05,2022-03-05 14:55:00,2022-03-05 15:00:00,Sandstorms,High ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,18.0,1,chennai,chennai_Metropolitian ,27.45638766519824,6.209485128886319,0,1,5.0,"AB's - Absolute Barbecues | T. Nagar, Chennai",13.045338,80.24122799999999,12.992548035352366,80.26067443003089,{2.5: 0.3635911859798058},{2.0: 0.2697001100206819},{3.0: 0.0021114542947711}
0x4a55 ,30.0,2.0,3.0,0.0017790228906432,0.0043626088882369,0.3739096990410772,0.3652520866442476,0.2543682331637893,0.0003283493720061,0.0,0.0,0.0,SURRES05DEL03 ,29,4.6,2022-03-03,2022-03-03 21:20:00,2022-03-03 21:35:00,Fog,Jam ,Snack ,scooter ,1.0,No ,Metropolitian ,30.0,1,surat,surat_Metropolitian ,27.114797031863816,4.560903158461033,0,1,15.0,Shree Sainath Snacks,21.1883329,72.81337359999999,21.225594098690195,72.79464374562109,{2.0: 0.3739096990410772},{1.5: 0.0043626088882369},{2.5: 0.3652520866442476}
0xa0c7 ,18.0,1.0,1.5,0.5814222144688204,0.4026064322595978,0.0142726937169724,0.0016986595546098,0.0,0.0,0.0,0.0,0.0,COIMBRES07DEL01 ,28,4.8,2022-03-15,2022-03-15 08:50:00,2022-03-15 08:55:00,Windy,Low ,Drinks ,scooter ,0.0,No ,Metropolitian ,18.0,0,coimbatore,coimbatore_Metropolitian ,27.304291287386217,1.5582406301371106,0,1,5.0,Lord of The Drinks Coimbatore,11.0212929,76.99822569999999,11.007328739270566,76.99634610983009,{1.0: 0.5814222144688204},{},{1.5: 0.4026064322595978}
0x59da ,40.0,3.5,4.0,0.0,0.0,2.897455278407659e-05,2.4689003327187572e-05,0.0763345063139908,0.3266896600558933,0.2818459921570071,0.1407031492269076,0.17437302869009,JAPRES15DEL03 ,35,4.2,2022-03-25,2022-03-25 20:35:00,2022-03-25 20:45:00,Windy,Jam ,Drinks ,motorcycle ,1.0,No ,Metropolitian ,40.0,1,jaipur,jaipur_Metropolitian ,27.54977831519549,13.407092693002484,1,0,10.0,Sura - Cocktails & Cuisine,26.9162084,75.7958993,26.992795748963115,75.9004326071221,{3.5: 0.3266896600558933},{3.0: 0.0763345063139908},{4.0: 0.2818459921570071}
0x3732 ,29.0,2.5,2.5,0.1743495862007592,0.2766447907944365,0.2512487976309299,0.2972094361009681,0.0003880073449954,0.0001593819279107,0.0,0.0,0.0,PUNERES12DEL01 ,24,4.6,2022-03-11,2022-03-11 14:45:00,2022-03-11 15:00:00,Windy,High ,Snack ,scooter ,1.0,No ,Metropolitian ,29.0,1,pune,pune_Metropolitian ,27.299866131191433,6.129085334979291,0,1,15.0,Cafe Goodluck,18.5173131,73.8414923,18.55693014424811,73.80093386047551,{2.5: 0.2972094361009681},{2.0: 0.2512487976309299},{3.0: 0.0003880073449954}
0xba1c ,28.0,2.5,2.5,0.0,0.0021009358997537,0.4007529877580095,0.5823836843822113,0.0146959467773008,6.64451827242525e-05,0.0,0.0,0.0,VADRES010DEL02 ,35,4.8,2022-03-05,2022-03-05 22:10:00,2022-03-05 22:25:00,Fog,Low ,Meal ,motorcycle ,1.0,No ,Urban ,28.0,1,vadodara,vadodara_Urban ,23.208695652173912,7.573467821949916,0,0,15.0,Jassi De Parathe,22.310729,73.16623600000001,22.24683240327221,73.19244228952908,{2.5: 0.5823836843822113},{2.0: 0.4007529877580095},{3.0: 0.0146959467773008}
0x9dc6 ,44.0,3.5,4.0,0.0,0.0,0.0007396289245873,0.000483623322529,0.0122142653577593,0.5238109558721741,0.2819206617239028,0.1804410649102208,0.0003897998888271,MUMRES13DEL02 ,32,4.6,2022-03-31,2022-03-31 18:00:00,2022-03-31 18:10:00,Cloudy,Medium ,Meal ,motorcycle ,1.0,No ,Metropolitian ,44.0,1,mumbai,mumbai_Metropolitian ,26.970575318401405,12.23475004893086,1,0,10.0,Mumbai Meals,-29.8350836,30.9880832,-29.77503596821524,30.88189512073437,{3.5: 0.5238109558721741},{3.0: 0.0122142653577593},{4.0: 0.2819206617239028}
0x70fb ,49.0,4.5,4.5,0.0,0.0,0.0001863354037267,4.140786749482402e-05,0.0237003825547953,0.0233925621070005,0.0377401083253769,0.5563790459587592,0.358560157782846,RANCHIRES16DEL02 ,37,4.1,2022-04-05,2022-04-05 19:10:00,2022-04-05 19:15:00,Stormy,Jam ,Snack ,motorcycle ,3.0,No ,Metropolitian ,49.0,1,ranchi,ranchi_Metropolitian ,27.371773750686437,7.546361142984559,0,0,5.0,Snacks Street,23.3605369,85.3268531,23.381008535408952,85.25645304631401,{4.5: 0.5563790459587592},{4.0: 0.0377401083253769},{5.0: 0.358560157782846}
0xcff5 ,10.0,1.5,1.0,0.3833761014836876,0.610171380485423,0.0059263558911331,0.0005261621397559,0.0,0.0,0.0,0.0,0.0,LUDHRES010DEL01 ,27,4.6,2022-02-17,2022-02-17 09:50:00,2022-02-17 10:05:00,Cloudy,Low ,Meal ,scooter ,1.0,No ,Urban ,10.0,0,ludhiana,ludhiana_Urban ,22.83561643835617,1.4652050018990022,0,1,15.0,Colonel's Cabin,30.8905695,75.8290091,30.87912467915712,75.83667163403211,{1.5: 0.610171380485423},{1.0: 0.3833761014836876},{2.0: 0.0059263558911331}
0x521c ,17.0,1.5,1.5,0.0,0.998199506858884,0.0002430206488538,0.0009397299439398,0.0005707500671192,4.6992481203007515e-05,0.0,0.0,0.0,INDORES010DEL03 ,33,4.7,2022-03-11,2022-03-11 17:45:00,2022-03-11 17:50:00,Fog,Medium ,Snack ,motorcycle ,0.0,No ,Metropolitian ,17.0,1,indore,indore_Metropolitian ,27.04366812227074,9.074684164326316,0,1,5.0,Vijay Chaat House (Chappan Dukan),22.7237365,75.8846232,22.643600528338062,75.90308214839614,{1.5: 0.998199506858884},{1.0: 0.0},{2.0: 0.0002430206488538}
